"media_file_path","time_in_video","Duration","behavior","subject","modifier_1","modifier_2","modifier_3","Group_size","Female","Male","Chasing_end","Chasing_present","total_time_of_courtship","Trial","Time_of_Day","Date_filmed","Day_filmed","Max_length","Min_length","Difference","Chasing_numeric","Chasing_end_numeric"
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1455.93,41.583,"Surrounding","Male","","","",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1497.514,2.184,"Wiggle","Male","Active wiggle","Female","3",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1499.699,2.275,"Inactive","Male","","","",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1501.975,5.031,"Wiggle","Male","Active wiggle","Female","3",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1507.007,2.472,"Inactive","Male","","","",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1509.48,6.641,"Wiggle","Male","Active wiggle","Female","4",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1516.122,30.284,"Surrounding","Male","","","",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1545.84,8.262,"Wiggle","Female","Active wiggle","Male","4",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1546.407,1.614,"Wiggle","Male","Active wiggle","Female","4",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1548.022,1.423,"Surrounding","Male","","","",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1549.446,3.703,"Wiggle","Male","Active wiggle","Female","3",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1553.15,3.227,"Inactive","Male","","","",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1554.103,6.832,"Pose","Female","Non-s pose","Male","Front",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1556.378,1.137,"Wiggle","Male","Subtle wiggle","Female","5",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1557.516,10.353,"Inactive","Male","","","",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1560.936,72.083,"Inactive","Female","","","",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1567.87,2.848,"Wiggle","Male","Active wiggle","Female","3",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1570.719,62.3,"Surrounding","Male","","","",3.8,1,2.8,"No","No",259.792,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1640.974,25.825,"Inactive","Female","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1640.974,4.086,"Wiggle","Male","Active wiggle","Female","4",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1645.061,23.258,"Surrounding","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1666.8,2.371,"Wiggle","Female","Subtle wiggle","Male","5",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1668.32,6.931,"Wiggle","Male","Active wiggle","Female","5",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1669.172,2.187,"Inactive","Female","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1671.36,3.415,"Pose","Female","Non-s pose","Male","Front",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1674.776,41.015,"Inactive","Female","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1675.252,2.562,"Inactive","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1676.77,0,"Move away","Female","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1677.815,22.214,"Surrounding","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1700.03,80.134,"Inactive","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1715.792,3.705,"Wiggle","Female","Active wiggle","Male","5",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1719.498,3.699,"Inactive","Female","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1723.198,7.31,"Pose","Female","S pose","Male","Front",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1730.509,55.543,"Inactive","Female","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1780.165,9.398,"Surrounding","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1786.053,1.516,"Wiggle","Female","Active wiggle","Male","4",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1787.57,3.228,"Pose","Female","S pose","Male","Front",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1789.564,3.704,"Wiggle","Male","Active wiggle","Female","3",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1790.799,4.461,"Inactive","Female","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1793.269,21.076,"Surrounding","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1795.261,3.703,"Pose","Female","S pose","Male","Front",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1798.965,88.298,"Inactive","Female","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1814.346,2.279,"Wiggle","Male","Active wiggle","Female","4",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1816.626,8.354,"Surrounding","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1824.981,37.312,"Inactive","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1862.294,9.969,"Surrounding","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1872.264,3.13,"Wiggle","Male","Subtle wiggle","Female","2",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1875.395,40.734,"Surrounding","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1879.003,0,"Move away","Female","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1887.264,3.418,"Wiggle","Female","Subtle wiggle","Male","5",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1890.683,72.917,"Inactive","Female","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1916.13,2.087,"Wiggle","Male","Subtle wiggle","Female","5",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1918.218,3.698,"Surrounding","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1921.917,3.609,"Wiggle","Male","Active wiggle","Female","4",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1925.527,7.407,"Surrounding","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1932.935,5.218,"Wiggle","Male","Active wiggle","Female","3",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1938.154,12.439,"Surrounding","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1950.594,1.328,"Wiggle","Male","Subtle wiggle","Female","3",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1951.923,12.244,"Surrounding","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1963.601,18.322,"Pose","Female","Non-s pose","Male","Front",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1964.168,5.79,"Wiggle","Male","Active wiggle","Female","3",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1969.959,8.832,"Inactive","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1978.792,2.277,"Wiggle","Male","Subtle wiggle","Female","6",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1981.07,3.322,"Surrounding","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1981.924,7.499,"Wiggle","Female","Active wiggle","Male","4",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1984.393,3.133,"Wiggle","Male","Subtle wiggle","Female","5",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1987.527,3.423,"Inactive","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1989.424,9.302,"Pose","Female","Non-s pose","Male","Front",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1990.951,3.693,"Wiggle","Male","Subtle wiggle","Female","5",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1994.645,1.993,"Surrounding","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1996.639,3.893,"Wiggle","Male","Active wiggle","Female","5",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",1998.727,56.684,"Inactive","Female","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",2000.533,32.659,"Surrounding","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",2033.193,3.418,"Inactive","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",2036.612,2.374,"Wiggle","Male","Active wiggle","Female","3",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",2038.987,9.966,"Inactive","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",2048.954,5.602,"Wiggle","Male","Active wiggle","Female","6",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",2054.557,5.124,"Inactive","Male","","","",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
"D:/Pipefish Mesocosm Film/Trial 3/3-12-20/3-12 Noon 01.MTS",2055.412,3.606,"Wiggle","Female","Active wiggle","Male","3",4.2,1,3.2,"No","No",502.739,"Trial 3","Noon","3","1",121.4,90.4,31,0,0
