"media_file_path","time_in_video","Duration","behavior","subject","modifier_1","modifier_2","modifier_3","bout_number","total_time_of_courtship","Trial","Time_of_Day","Date_filmed","Day_filmed"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2003.668,6.4530000000002,"Swim away","Female","","","",181,60.192,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2010.122,19.3679999999999,"Inactive","Female","","","",181,60.192,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2087.502,6.55000000000018,"Pose","Female","S pose","Male","Front",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2087.691,8.16500000000042,"Wiggle","Male","Active wiggle","Male","4",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2094.053,6.54700000000003,"Out of sight","Female","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2095.857,31.6170000000002,"Surrounding","Male","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2100.601,28.768,"Inactive","Female","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2127.475,3.98500000000013,"Wiggle","Male","Active wiggle","Male","2",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2129.37,2.56700000000001,"Pose","Female","Non-s pose","Male","Front",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2131.461,19.9380000000001,"Inactive","Male","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2131.938,54.875,"Inactive","Female","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2151.4,6.73799999999983,"Surrounding","Male","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2158.139,2.08799999999974,"Wiggle","Male","Subtle wiggle","Male","3",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2160.228,21.1709999999998,"Surrounding","Male","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2181.4,9.68499999999995,"Chasing","Male","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2191.086,12.5330000000004,"Surrounding","Male","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2199.916,0,"Follow","Male","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2203.62,104.248,"Surrounding","Male","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2307.869,3.41699999999992,"Inactive","Male","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2311.287,3.03600000000006,"Wiggle","Male","Active wiggle","Female","2",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2314.324,4.94000000000005,"Chasing","Male","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2314.706,19.9379999999996,"Swim away","Female","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2319.265,2.17900000000009,"Wiggle","Male","Subtle wiggle","Female","2",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2321.445,3.60799999999972,"Surrounding","Male","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2325.054,15.4749999999999,"Inactive","Male","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2334.645,6.26400000000012,"Inactive","Female","","","",182,254.261,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2680.056,5.3119999999999,"Wiggle","Male","Active wiggle","Female","3",183,74.2460000000001,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2681.383,13.6730000000002,"Inactive","Female","","","",183,74.2460000000001,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2685.369,9.11499999999978,"Inactive","Male","","","",183,74.2460000000001,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2694.485,10.9209999999998,"Chasing","Male","","","",183,74.2460000000001,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2695.057,7.11599999999999,"Swim away","Female","","","",183,74.2460000000001,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2702.174,50.9879999999998,"Inactive","Female","","","",183,74.2460000000001,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2705.407,48.0409999999997,"Inactive","Male","","","",183,74.2460000000001,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2841.938,3.22399999999971,"Pose","Female","S pose","Female","Front",184,18.02,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2842.411,16.5,"Inactive","Second female","","","",184,18.02,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2845.163,13.748,"Inactive","Female","","","",184,18.02,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",2876.664,2.27799999999979,"Wiggle","Male","Active wiggle","Male","2",185,35.7009999999996,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",2878.943,4.27299999999968,"Inactive","Male","","","",185,35.7009999999996,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",2881.603,12.0540000000001,"Pose","Female","S pose","Male","Front",185,35.7009999999996,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",2883.217,5.1239999999998,"Wiggle","Male","Active wiggle","Female","2",185,35.7009999999996,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",2888.342,22.1239999999998,"Inactive","Male","","","",185,35.7009999999996,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",2893.658,17.663,"Inactive","Female","","","",185,35.7009999999996,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3062.566,3.22700000000032,"Wiggle","Male","Active wiggle","Female","2",186,70.9260000000004,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3065.226,17.848,"Inactive","Female","","","",186,70.9260000000004,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3065.794,9.875,"Inactive","Male","","","",186,70.9260000000004,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3075.67,2.84699999999975,"Wiggle","Male","Active wiggle","Female","3",186,70.9260000000004,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3078.518,1.80299999999988,"Inactive","Male","","","",186,70.9260000000004,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3080.322,7.78400000000011,"Wiggle","Male","Active wiggle","Female","2",186,70.9260000000004,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3083.075,6.07700000000023,"Pose","Female","S pose","Male","Front",186,70.9260000000004,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3088.107,1.90000000000009,"Inactive","Male","","","",186,70.9260000000004,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3089.153,2.4670000000001,"Wiggle","Female","Active wiggle","Male","2",186,70.9260000000004,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3090.008,3.89700000000039,"Wiggle","Male","Active wiggle","Female","2",186,70.9260000000004,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3091.621,41.8699999999999,"Inactive","Female","","","",186,70.9260000000004,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3093.906,39.585,"Inactive","Male","","","",186,70.9260000000004,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3136.343,4.17100000000028,"Pose","Female","S pose","Male","Front",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3136.72,2.46900000000005,"Wiggle","Male","Active wiggle","Female","4",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3139.19,10.4429999999998,"Surrounding","Male","","","",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3140.515,16.0450000000001,"Inactive","Female","","","",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3149.634,6.07200000000012,"Inactive","Male","","","",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3155.707,4.55799999999999,"Wiggle","Male","Active wiggle","Female","3",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3156.561,10.4449999999997,"Pose","Female","S pose","Male","Front",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3160.266,4.08100000000013,"Inactive","Male","","","",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3164.348,6.26600000000008,"Wiggle","Male","Active wiggle","Female","3",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3167.007,3.13000000000011,"Out of sight","Female","","","",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3170.138,11.9630000000002,"Inactive","Female","","","",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3170.615,7.2140000000004,"Inactive","Male","","","",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3177.83,2.08699999999999,"Wiggle","Male","Active wiggle","Female","3",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3179.918,89.0569999999998,"Inactive","Male","","","",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3182.102,4.654,"Pose","Female","S pose","Male","Front",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3186.757,4.84000000000015,"Wiggle","Female","Active wiggle","Male","2",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3191.598,77.377,"Inactive","Female","","","",187,133.489,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3406.94,8.91600000000017,"Wiggle","Female","Active wiggle","Male","2",188,41.009,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3409.024,10.0590000000002,"Inactive","Male","","","",188,41.009,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3415.857,8.54399999999987,"Inactive","Female","","","",188,41.009,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3419.084,3.89600000000019,"Wiggle","Male","Active wiggle","Female","2",188,41.009,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3422.981,19.9369999999999,"Inactive","Male","","","",188,41.009,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3424.402,17.1909999999998,"Swim away","Female","","","",188,41.009,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3441.594,6.35399999999981,"Inactive","Female","","","",188,41.009,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3448.992,28.8629999999998,"Surrounding","Male","","","",189,68.4549999999999,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3453.552,62.3759999999997,"Inactive","Female","","","",189,68.4549999999999,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3477.856,38.0719999999997,"Inactive","Male","","","",189,68.4549999999999,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3861.722,4.83699999999999,"Wiggle","Male","Active wiggle","Female","3",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3866.56,4.08500000000004,"Inactive","Male","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3866.564,7.21300000000019,"Inactive","Female","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3870.646,2.8439999999996,"Wiggle","Male","Active wiggle","Female","3",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3873.491,39.5940000000001,"Inactive","Male","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3873.778,16.047,"Pose","Female","S pose","Male","Front",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3889.826,25.9189999999999,"Inactive","Female","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3913.086,12.625,"Wiggle","Male","Active wiggle","Female","2",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3915.746,13.5769999999998,"Pose","Female","S pose","Male","Front",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3925.712,34.75,"Inactive","Male","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3929.324,29.902,"Inactive","Female","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3959.227,4.08400000000029,"Pose","Female","Non-s pose","Male","Front",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3960.463,6.45399999999972,"Surrounding","Male","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3963.312,118.965,"Inactive","Female","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3966.918,1.42200000000003,"Inactive","Male","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3968.341,8.83100000000013,"Wiggle","Male","Subtle wiggle","Female","3",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3977.173,76.0500000000002,"Inactive","Male","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4053.224,6.26399999999967,"Wiggle","Male","Active wiggle","Female","3",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4058.924,0,"Move away","Female","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4059.489,23.1700000000001,"Inactive","Male","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4082.278,15.377,"Swim away","Female","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4082.66,15.375,"Chasing","Male","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4097.656,44.2470000000003,"Inactive","Female","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4098.036,44.723,"Inactive","Male","","","",190,281.891,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4160.704,17.4679999999998,"Pose","Female","S pose","Male","Front",191,59.5280000000002,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4162.318,18.701,"Wiggle","Male","Active wiggle","Female","2",191,59.5280000000002,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4178.173,9.86999999999989,"Inactive","Female","","","",191,59.5280000000002,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4181.02,38.4539999999997,"Inactive","Male","","","",191,59.5280000000002,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4188.044,4.75200000000041,"Swim away","Female","","","",191,59.5280000000002,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4190.135,0,"Follow","Male","","","",191,59.5280000000002,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4192.797,26.7740000000003,"Inactive","Female","","","",191,59.5280000000002,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4297.236,8.35599999999977,"Pose","Female","S pose","Male","Front",192,109.944,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4305.021,4.26699999999983,"Wiggle","Male","Active wiggle","Female","3",192,109.944,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4305.593,16.5150000000003,"Swim away","Female","","","",192,109.944,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4309.289,20.8890000000001,"Inactive","Male","","","",192,109.944,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4322.109,6.07399999999961,"Inactive","Female","","","",192,109.944,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4328.184,5.3149999999996,"Pose","Female","S pose","Male","Front",192,109.944,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4330.179,3.22800000000007,"Wiggle","Male","Active wiggle","Female","4",192,109.944,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4333.408,73.0149999999994,"Inactive","Male","","","",192,109.944,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4333.5,73.0140000000001,"Inactive","Female","","","",192,109.944,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4471.934,8.44799999999941,"Pose","Female","S pose","Male","Front",193,64.9409999999998,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4475.541,4.08100000000013,"Wiggle","Male","Active wiggle","Female","2",193,64.9409999999998,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4479.623,2.65700000000015,"Inactive","Male","","","",193,64.9409999999998,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4480.383,56.3969999999999,"Inactive","Female","","","",193,64.9409999999998,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4482.281,4.65099999999984,"Wiggle","Male","Active wiggle","Female","2",193,64.9409999999998,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4486.933,49.4690000000001,"Inactive","Male","","","",193,64.9409999999998,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4558.902,7.30699999999979,"Wiggle","Male","Active wiggle","Female","2",194,131.692,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4561.276,5.88299999999981,"Pose","Female","S pose","Male","Front",194,131.692,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4566.21,124.193,"Inactive","Male","","","",194,131.692,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4567.16,123,"Inactive","Female","","","",194,131.692,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4790.57,3.50800000000072,"Wiggle","Female","Active wiggle","Male","2",195,30.1890000000003,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4791.281,23.5879999999997,"Inactive","Second female","","","",195,30.1890000000003,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4794.079,26.2080000000005,"Inactive","Female","","","",195,30.1890000000003,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4814.87,2.28300000000036,"Pose","Second female","S pose","Male","Front",195,30.1890000000003,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4817.154,3.13299999999981,"Inactive","Second female","","","",195,30.1890000000003,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4956.439,9.49299999999948,"Wiggle","Female","Active wiggle","Male","2",196,32.4709999999995,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4960.139,28.1980000000003,"Inactive","Male","","","",196,32.4709999999995,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4965.933,22.308,"Inactive","Female","","","",196,32.4709999999995,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",5105.594,13.0100000000002,"Wiggle","Male","Active wiggle","Female","2",197,87.5389999999998,"Trial 5","AM","9","5"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",5107.779,6.07799999999952,"Inactive","Female","","","",197,87.5389999999998,"Trial 5","AM","9","5"
