"combo","media_file_path","time_in_video","Duration","behavior","subject","modifier_1","modifier_2","modifier_3","bout_number","total_time_of_courtship","Trial","Time_of_Day","Date_filmed","Day_filmed","Group_size","Female","Male","Chasing_present","Chasing_numeric","Chasing_end","Chasing_end_numeric"
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_756.563_4.271_347.596","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",756.563,4.27099999999996,"Wiggle","Male","Active wiggle","Female","3",10,347.596,"Trial 1","AM",8,7,2.9,1,1.9,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_760.835_61.241_347.596","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",760.835,61.241,"Inactive","Male","","","",10,347.596,"Trial 1","AM",8,7,2.9,1,1.9,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_871.069_133.205_133.207","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",871.069,133.205,"Inactive","Female","","","",11,133.207,"Trial 1","AM",8,7,3,1,2,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_871.069_4.08_133.207","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",871.069,4.08000000000004,"Wiggle","Male","Active wiggle","Female","3",11,133.207,"Trial 1","AM",8,7,3,1,2,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_875.15_61.238_133.207","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",875.15,61.2380000000001,"Inactive","Male","","","",11,133.207,"Trial 1","AM",8,7,3,1,2,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_936.389_3.702_133.207","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",936.389,3.702,"Wiggle","Male","Active wiggle","Female","3",11,133.207,"Trial 1","AM",8,7,3,1,2,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_940.092_37.122_133.207","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",940.092,37.1220000000001,"Inactive","Male","","","",11,133.207,"Trial 1","AM",8,7,3,1,2,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_954.523_0_133.207","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",954.523,0,"Follow","Male","","","",11,133.207,"Trial 1","AM",8,7,3,1,2,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_977.215_27.059_133.207","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",977.215,27.059,"Surrounding","Male","","","",11,133.207,"Trial 1","AM",8,7,3,1,2,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_983.101_0_133.207","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",983.101,0,"Move away","Female","","","",11,133.207,"Trial 1","AM",8,7,3,1,2,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_990.604_0_133.207","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",990.604,0,"Follow","Male","","","",11,133.207,"Trial 1","AM",8,7,3,1,2,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_1192.645_6.74_63.804","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",1192.645,6.74000000000001,"Wiggle","Male","Active wiggle","Female","3",12,63.8040000000001,"Trial 1","AM",8,7,3,1,2,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_1193.027_61.686_63.804","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",1193.027,61.6859999999999,"Inactive","Female","","","",12,63.8040000000001,"Trial 1","AM",8,7,3,1,2,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_1199.386_55.352_63.804","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",1199.386,55.3520000000001,"Inactive","Male","","","",12,63.8040000000001,"Trial 1","AM",8,7,3,1,2,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_1238.032_0_63.804","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",1238.032,0,"Move away","Female","","","",12,63.8040000000001,"Trial 1","AM",8,7,3,1,2,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_1335.538_1.898_79.657","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",1335.538,1.89799999999991,"Wiggle","Male","Active wiggle","Female","2",13,79.6569999999999,"Trial 1","AM",8,7,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_1335.539_4.84_79.657","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",1335.539,4.83999999999992,"Pose","Female","Non-s pose","Male","Front",13,79.6569999999999,"Trial 1","AM",8,7,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_1337.437_24.876_79.657","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",1337.437,24.8760000000002,"Inactive","Male","","","",13,79.6569999999999,"Trial 1","AM",8,7,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_1340.38_30.667_79.657","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",1340.38,30.6669999999999,"Inactive","Female","","","",13,79.6569999999999,"Trial 1","AM",8,7,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_1362.314_5.031_79.657","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",1362.314,5.03099999999995,"Wiggle","Male","Active wiggle","Female","2",13,79.6569999999999,"Trial 1","AM",8,7,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_1367.346_45.097_79.657","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",1367.346,45.097,"Inactive","Male","","","",13,79.6569999999999,"Trial 1","AM",8,7,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_1371.048_3.911_79.657","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",1371.048,3.91100000000006,"Pose","Female","Non-s pose","Male","Front",13,79.6569999999999,"Trial 1","AM",8,7,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial1/8-12-20/8-12AM03.MTS_1374.96_37.388_79.657","D:/Pipefish Mesocosm Film/Trial 1/8-12-20/8-12 AM 03.MTS",1374.96,37.3879999999999,"Inactive","Female","","","",13,79.6569999999999,"Trial 1","AM",8,7,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_79.992_8.065_24.526","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",79.992,8.065,"Pose","Female","Non-s pose","Male","Front",15,24.526,"Trial 2","Noon",3,1,2.5,1,1.5,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_80.941_0.756_24.526","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",80.941,0.756,"Inactive","Male","","","",15,24.526,"Trial 2","Noon",3,1,2.5,1,1.5,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_81.698_5.6_24.526","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",81.698,5.60000000000001,"Wiggle","Male","Active wiggle","Female","2",15,24.526,"Trial 2","Noon",3,1,2.5,1,1.5,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_87.299_1.802_24.526","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",87.299,1.80199999999999,"Surrounding","Male","","","",15,24.526,"Trial 2","Noon",3,1,2.5,1,1.5,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_88.058_14.621_24.526","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",88.058,14.621,"Out of sight","Female","","","",15,24.526,"Trial 2","Noon",3,1,2.5,1,1.5,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_89.102_13.577_24.526","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",89.102,13.577,"Out of sight","Male","","","",15,24.526,"Trial 2","Noon",3,1,2.5,1,1.5,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_363.211_3.131_40.974","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",363.211,3.13099999999997,"Wiggle","Male","Active wiggle","Female","2",17,40.974,"Trial 2","Noon",3,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_366.343_27.062_40.974","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",366.343,27.062,"Inactive","Male","","","",17,40.974,"Trial 2","Noon",3,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_377.926_18.704_40.974","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",377.926,18.704,"Inactive","Female","","","",17,40.974,"Trial 2","Noon",3,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_393.406_3.033_40.974","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",393.406,3.03300000000002,"Wiggle","Male","Active wiggle","Female","2",17,40.974,"Trial 2","Noon",3,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_396.44_5.699_40.974","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",396.44,5.69900000000001,"Out of sight","Male","","","",17,40.974,"Trial 2","Noon",3,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_396.63_5.981_40.974","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",396.63,5.98099999999999,"Out of sight","Female","","","",17,40.974,"Trial 2","Noon",3,1,2,1,1,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_871.545_1.992_24.404","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",871.545,1.99200000000008,"Surrounding","Male","","","",19,24.404,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_872.591_1.329_24.404","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",872.591,1.32899999999995,"Inactive","Female","","","",19,24.404,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_873.538_1.802_24.404","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",873.538,1.80200000000002,"Chasing","Male","","","",19,24.404,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_873.921_1.802_24.404","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",873.921,1.80199999999991,"Swim away","Female","","","",19,24.404,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_875.341_3.136_24.404","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",875.341,3.13599999999997,"Out of sight","Male","","","",19,24.404,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_875.724_2.568_24.404","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",875.724,2.56799999999998,"Out of sight","Female","","","",19,24.404,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_878.293_2.27_24.404","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",878.293,2.26999999999998,"Pose","Female","Non-s pose","Male","Front",19,24.404,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_878.478_2.656_24.404","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",878.478,2.65600000000006,"Chasing","Male","","","",19,24.404,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_880.564_2.278_24.404","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",880.564,2.27800000000002,"Out of sight","Female","","","",19,24.404,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_881.135_13.299_24.404","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",881.135,13.299,"Out of sight","Male","","","",19,24.404,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_882.843_1.712_24.404","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",882.843,1.71199999999999,"Wiggle","Female","Subtle wiggle","Male","3",19,24.404,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_884.556_2.846_24.404","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",884.556,2.846,"Out of sight","Female","","","",19,24.404,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_887.403_2.559_24.404","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",887.403,2.55899999999997,"Swim away","Female","","","",19,24.404,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_889.963_5.035_24.404","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",889.963,5.03500000000008,"Out of sight","Female","","","",19,24.404,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1111.187_3.705_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1111.187,3.70500000000015,"Wiggle","Female","Active wiggle","Male","3",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1111.285_4.553_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1111.285,4.55299999999988,"Inactive","Male","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1114.893_1.423_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1114.893,1.423,"Inactive","Female","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1115.839_6.085_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1115.839,6.08500000000004,"Surrounding","Male","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1116.317_1.71_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1116.317,1.71000000000004,"Wiggle","Female","Active wiggle","Male","3",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1118.028_4.459_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1118.028,4.45900000000006,"Inactive","Female","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1121.925_19.933_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1121.925,19.933,"Chasing","Male","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1122.488_18.133_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1122.488,18.133,"Swim away","Female","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1140.622_9.683_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1140.622,9.68299999999999,"Out of sight","Female","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1141.859_8.826_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1141.859,8.82600000000002,"Out of sight","Male","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1150.306_7.596_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1150.306,7.596,"Swim away","Female","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1150.686_5.601_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1150.686,5.60100000000011,"Chasing","Male","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1156.288_3.133_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1156.288,3.13300000000004,"Out of sight","Male","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1157.903_2.563_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1157.903,2.56299999999987,"Out of sight","Female","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1159.422_11.776_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1159.422,11.7760000000001,"Surrounding","Male","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1160.467_9.875_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1160.467,9.875,"Inactive","Female","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1170.343_4.748_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1170.343,4.74799999999982,"Out of sight","Female","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1171.199_4.271_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1171.199,4.27099999999996,"Out of sight","Male","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1175.092_5.886_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1175.092,5.88599999999997,"Inactive","Female","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1175.471_5.507_71.269","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1175.471,5.50700000000006,"Surrounding","Male","","","",20,71.269,"Trial 2","Noon",3,1,3,1,2,"Yes",1,"Yes",1
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1535.123_2.845_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1535.123,2.84500000000003,"Wiggle","Male","Active wiggle","Female","2",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1535.123_3.413_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1535.123,3.41300000000001,"Inactive","Female","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1537.969_2.186_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1537.969,2.18599999999992,"Out of sight","Male","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1538.537_3.419_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1538.537,3.41899999999987,"Out of sight","Female","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1540.156_8.258_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1540.156,8.25800000000004,"Surrounding","Male","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1541.957_4.463_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1541.957,4.46299999999997,"Swim away","Female","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1546.421_6.838_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1546.421,6.83799999999997,"Out of sight","Female","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1548.415_4.845_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1548.415,4.84500000000003,"Out of sight","Male","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1553.26_3.128_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1553.26,3.12799999999993,"Inactive","Female","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1553.261_2.272_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1553.261,2.27199999999993,"Surrounding","Male","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1555.534_6.269_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1555.534,6.26900000000001,"Chasing","Male","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1556.389_9.116_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1556.389,9.11600000000021,"Swim away","Female","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1561.804_25.161_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1561.804,25.1609999999998,"Inactive","Male","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1565.506_22.212_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1565.506,22.212,"Inactive","Female","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1586.966_10.817_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1586.966,10.817,"Out of sight","Male","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1587.719_10.064_63.486","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1587.719,10.0639999999999,"Out of sight","Female","","","",21,63.4859999999999,"Trial 2","Noon",3,1,2,1,1,"Yes",1,"No",0
"D:/PipefishMesocosmFilm/Trial2/3-12-20/3-12Noon01.MTS_1656.462_8.07_174.223","D:/Pipefish Mesocosm Film/Trial 2/3-12-20/3-12 Noon 01.MTS",1656.462,8.06999999999994,"Wiggle","Male","Active wiggle","Female","3",22,174.223,"Trial 2","Noon",3,1,2.2,1,1.2,"No",0,"No",0
